Code,Name
87060011,Pentru autovehiculele de la poziția 8702 sau 8704
87060019,Altele
87060091,Pentru autovehiculele de la poziția 8703
87060099,Altele
8707,"Caroserii, inclusiv cabinele, pentru autovehiculele de la pozițiile 8701-8705"
870710,Pentru autovehiculele de la poziția 8703
87071010,Destinate industriei de montaj
87071090,Altele
870790,Altele
87079010,autovehicule de la poziția 8705
87079090,Altele
8708,Părți și accesorii de autovehicule de la pozițiile 8701-8705
870810,Bare de protecție și părți ale acestora
87081010,autovehicule de la poziția 8705
8708101010,"Capac de plastic pentru completarea spațiului dintre farurile de ceață și bara de protecție, cu sau fără o bandă de crom, utilizat la fabricarea mărfurilor de la capitolul 87"
8708101090,Altele
8708,Părți și accesorii de autovehicule de la pozițiile 8701-8705
870810,Bare de protecție și părți ale acestora
87081010,autovehicule de la poziția 8705
87081090,Altele
8708109010,"Capac de plastic pentru completarea spațiului dintre farurile de ceață și bara de protecție, cu sau fără o bandă de crom, utilizat la fabricarea mărfurilor de la capitolul 87"
8708109090,Altele
870821,Centuri de siguranță
87082110,autovehicule de la poziția 8705
87082190,Altele
870822,"Geamuri față (parbrize), geamuri spate și alte geamuri menționate în nota de subpoziție 1 din prezentul capitol"
87082210,autovehicule de la poziția 8705
87082290,Altele
870829,Altele
87082910,autovehicule de la poziția 8705
87082990,Altele
870830,Frâne și servofrâne; părți ale acestora
87083010,autovehicule de la poziția 8705
8708301020,pentru utilizarea la fabricarea autovehiculelor electrice
8708301040,"Corp de frână cu disc în varianta BIR (Ball in Ramp - rampă cu bile) sau EPB (Electronic Parking Brake - frână de staționare electronică) sau doar cu funcție hidraulică, conținând deschideri funcționale și de montare, precum și nuturi de ghidare, de tipul utilizat la fabricarea mărfurilor de la capitolul 87"
8708301060,"Plăcuțe de frână organice fără azbest, cu material de fricțiune montat pe placa de oțel din spate a benzii, pentru utilizarea la fabricarea mărfurilor de la capitolul 87"
8708301070,Suport de etrier de frână din fontă ductilă de tipul celor utilizate la fabricarea mărfurilor de la capitolul 87
8708301090,Altele
87083091,Pentru frâne cu discuri
8708309120,"Plăcuțe de frână organice fără azbest, cu material de fricțiune montat pe placa de oțel din spate a benzii, pentru utilizarea la fabricarea mărfurilor de la capitolul 87"
8708309130,"Corp de frână cu disc în varianta BIR (Ball in Ramp - rampă cu bile) sau EPB (Electronic Parking Brake - frână de staționare electronică) sau doar cu funcție hidraulică, conținând deschideri funcționale și de montare, precum și nuturi de ghidare, de tipul utilizat la fabricarea mărfurilor de la capitolul 87"
8708309140,Suport de etrier de frână din fontă ductilă de tipul celor utilizate la fabricarea mărfurilor de la capitolul 87
8708309160,pentru utilizarea la fabricarea autovehiculelor electrice
8708309190,Altele
87083099,Altele
8708309910,"Unitate motorizată de acționare a frânei-cu o tensiune nominală de 13,5 V (± 0,5 V) și-un mecanism cu șurub și bile care controlează presiunea lichidului de frână din cilindrul principalpentru utilizarea la fabricarea autovehiculelor electrice"
8708309990,Altele
870840,Cutii de viteză și părți ale acestora
87084020,autovehicule de la poziția 8705
8708402020,
8708402050,pentru utilizare la fabricarea de autovehicule de la capitolul 87
8708402060,destinat utilizării în producția de vehicule de la poziția 87
8708402070,destinat utilizării în fabricarea autovehiculelor de la poziția 8703
8708402080,destinat utilizării la fabricarea autovehiculelor de la poziția 8703
870850,"Punți cu diferențial, chiar prevăzute cu alte organe de transmisie și osii portante; părți ale acestora"
870870,"Roți, părți și accesorii pentru roți"
870880,Sisteme de suspensie și părțile lor (inclusiv amortizoarele de suspensie)
8708,Părți și accesorii de autovehicule de la pozițiile 8701-8705
870840,Cutii de viteză și părți ale acestora
87084020,autovehicule de la poziția 8705
8708402020,
8708402050,pentru utilizare la fabricarea de autovehicule de la capitolul 87
8708402060,destinat utilizării în producția de vehicule de la poziția 87
8708402070,destinat utilizării în fabricarea autovehiculelor de la poziția 8703
8708402080,destinat utilizării la fabricarea autovehiculelor de la poziția 8703
8708402090,Altele
87084050,Cutii de viteză
8708405010,
8708405040,pentru utilizare la fabricarea de autovehicule de la capitolul 87
8708405050,destinat utilizării în producția de vehicule de la poziția 87
8708405060,destinat utilizării în fabricarea autovehiculelor de la poziția 8703
8708405070,pentru utilizare la fabricarea autovehiculelor de la poziția 8703
8708405090,Altele
87084091,"Forjate în matriță închisă, din oțel"
87084099,Altele
870850,"Punți cu diferențial, chiar prevăzute cu alte organe de transmisie și osii portante; părți ale acestora"
87085020,autovehicule de la poziția 8705
8708502015,"Cușcă sferică pentru rulment cu bile pentru articulație externă cu viteză constantă, parte din sistemul de transmisie al vehiculului, fabricată din material adecvat pentru a fi carburată cu un conținut de carbon de minimum 0,14 %, dar de maximum 0,57 %, forjată, strunjită, poansonată, fasonată și călită"
8708502018,destinat utilizării la fabricarea mărfurilor de la capitolul 87
8708502020,
8708502025,
8708502035,
8708502045,
8708502050,utilizat pentru fabricarea mărfurilor de la capitolul 87
8708502055,
8708502060,
8708502065,pentru fabricarea produselor de la capitolul 87
8708502070,
8708502075,"capabil să funcționeze la viteză constantă și la un unghi al articulației variabil, dar nu mai mare de 50 de grade"
8708502090,Altele
87085035,"Punți cu diferențial, chiar prevăzute cu alte organe de transmisie, și osii portante"
87085055,"Forjate în matriță închisă, din oțel"
8708505520,utilizat pentru fabricarea mărfurilor de la capitolul 87
8708505550,"Cușcă sferică pentru rulment cu bile pentru articulație externă cu viteză constantă, parte din sistemul de transmisie al vehiculului, fabricată din material adecvat pentru a fi carburată cu un conținut de carbon de minimum 0,14 %, dar de maximum 0,57 %, forjată, strunjită, poansonată, fasonată și călită"
8708,Părți și accesorii de autovehicule de la pozițiile 8701-8705
870850,"Punți cu diferențial, chiar prevăzute cu alte organe de transmisie și osii portante; părți ale acestora"
87085020,autovehicule de la poziția 8705
87085055,"Forjate în matriță închisă, din oțel"
8708505520,utilizat pentru fabricarea mărfurilor de la capitolul 87
8708505550,"Cușcă sferică pentru rulment cu bile pentru articulație externă cu viteză constantă, parte din sistemul de transmisie al vehiculului, fabricată din material adecvat pentru a fi carburată cu un conținut de carbon de minimum 0,14 %, dar de maximum 0,57 %, forjată, strunjită, poansonată, fasonată și călită"
8708505590,Altele
87085091,Pentru osii portante
8708509110,utilizat pentru fabricarea mărfurilor de la capitolul 87
8708509190,Altele
87085099,Altele
8708509910,
8708509915,
8708509920,pentru fabricarea produselor de la capitolul 87
8708509925,
8708509935,"capabil să funcționeze la viteză constantă și la un unghi al articulației variabil, dar nu mai mare de 50 de grade"
8708509940,utilizat pentru fabricarea mărfurilor de la capitolul 87
8708509945,
8708509950,
8708509955,
8708509960,
8708509990,Altele
870870,"Roți, părți și accesorii pentru roți"
87087010,autovehicule de la poziția 8705
8708701015,"Echipate cu anvelope pneumatice, noi sau reșapate, din cauciuc, de tipul celor utilizate pentru autobuze sau camioane, cu un indice de sarcină de peste 121"
8708701050,Altele
8708701080,"Echipate cu anvelope pneumatice, noi sau reșapate, din cauciuc, de tipul celor utilizate pentru autobuze sau camioane, cu un indice de sarcină de peste 121"
8708701085,Altele
8708701092,"Echipate cu anvelope pneumatice, noi sau reșapate, din cauciuc, de tipul celor utilizate pentru autobuze sau camioane, cu un indice de sarcină de peste 121"
8708701095,Altele
87087050,"Roți din aluminiu; părți și accesorii de roți, din aluminiu"
8708705015,"Echipate cu anvelope pneumatice, noi sau reșapate, din cauciuc, de tipul celor utilizate pentru autobuze sau camioane, cu un indice de sarcină de peste 121"
8708705050,Altele
8708705080,"Echipate cu anvelope pneumatice, noi sau reșapate, din cauciuc, de tipul celor utilizate pentru autobuze sau camioane, cu un indice de sarcină de peste 121"
8708705085,Altele
87087091,"Părți de roți turnate dintr-o singură piesă în formă de stea, din fontă, din fier sau oțel"
8708709115,"Echipate cu anvelope pneumatice, noi sau reșapate, din cauciuc, de tipul celor utilizate pentru autobuze sau camioane, cu un indice de sarcină de peste 121"
8708,Părți și accesorii de autovehicule de la pozițiile 8701-8705
870810,Bare de protecție și părți ale acestora
870830,Frâne și servofrâne; părți ale acestora
870840,Cutii de viteză și părți ale acestora
870850,"Punți cu diferențial, chiar prevăzute cu alte organe de transmisie și osii portante; părți ale acestora"
870870,"Roți, părți și accesorii pentru roți"
87087010,autovehicule de la poziția 8705
87087050,"Roți din aluminiu; părți și accesorii de roți, din aluminiu"
87087091,"Părți de roți turnate dintr-o singură piesă în formă de stea, din fontă, din fier sau oțel"
8708709115,"Echipate cu anvelope pneumatice, noi sau reșapate, din cauciuc, de tipul celor utilizate pentru autobuze sau camioane, cu un indice de sarcină de peste 121"
8708709190,Altele
87087099,Altele
8708709920,"Roți din oțel, cu sau fără accesorii"
8708709930,Altele
8708709980,"- Roți pentru autovehicule destinate în mod specific altor utilizări decât utilizarea pe drumuri publice [de exemplu, roți pentru tractoare agricole sau tractoare forestiere, pentru motostivuitoare, pentru vehicule pentru împingerea avioanelor (de tip „pushback”), pentru autobasculante concepute pentru a fi utilizate în afara drumurilor publice]"
8708709985,Altele
870880,Sisteme de suspensie și părțile lor (inclusiv amortizoarele de suspensie)
87088020,autovehicule de la poziția 8705
8708802010,pentru utilizare în fabricarea produselor de la capitolul 87
8708802090,Altele
87088035,Amortizoare de suspensie
8708803510,pentru utilizare în fabricarea produselor de la capitolul 87
8708803590,Altele
87088055,Bare stabilizatoare; bare de torsiune
87088091,"Forjate în matriță închisă, din oțel"
87088099,Altele
8708809920,
8708809930,cu un capăt filetat sau o mandrină pentru sudare prin rezistență
8708809990,Altele
870891,Radiatoare și părți ale acestora
87089120,autovehicule de la poziția 8705
8708912020,"Răcitor din aluminiu utilizând aer comprimat și având o carcasă cu striații, de tipul celor utilizate la fabricarea mărfurilor de la capitolul 87"
8708912030,"-cu o greutate de minimum 0,2kg, dar de maximum 3kg"
8708912090,Altele
87089135,Radiatoare
8708913510,"Răcitor din aluminiu utilizând aer comprimat și având o carcasă cu striații, de tipul celor utilizate la fabricarea mărfurilor de la capitolul 87"
8708913520,pentru utilizare la fabricarea motoarelor cu aprindere prin compresie ale autovehiculelor
8708913530,destinat utilizării la fabricarea mărfurilor de la capitolul 87
8708913590,Altele
87089191,"Forjate în matriță închisă, din oțel"
87089199,Altele
8708919930,"-cu o greutate de minimum 0,2kg, dar de maximum 3kg"
8708919940,destinat utilizării la fabricarea mărfurilor de la capitolul 87
8708919990,Altele
8708,Părți și accesorii de autovehicule de la pozițiile 8701-8705
870810,Bare de protecție și părți ale acestora
870830,Frâne și servofrâne; părți ale acestora
870840,Cutii de viteză și părți ale acestora
870850,"Punți cu diferențial, chiar prevăzute cu alte organe de transmisie și osii portante; părți ale acestora"
870870,"Roți, părți și accesorii pentru roți"
870880,Sisteme de suspensie și părțile lor (inclusiv amortizoarele de suspensie)
870892,Tobe și țevi de eșapament; părți ale acestora
87089220,autovehicule de la poziția 8705
87089235,Tobe și țevi de eșapament
87089291,"Forjate în matriță închisă, din oțel"
87089299,Altele
8708929910,pentru utilizare la fabricarea sistemelor de evacuare pentru automobile
8708929920,pentru utilizare la fabricarea sistemelor de evacuare pentru automobile
8708929930,pentru utilizare la fabricarea sistemelor de evacuare pentru automobile
8708929990,Altele
870893,Ambreiaje și părți ale acestora
87089310,autovehicule de la poziția 8705
8708931040,utilizată în fabricarea autoturismelor
8708931090,Altele
87089390,Altele
8708939040,utilizată în fabricarea autoturismelor
8708939090,Altele
870894,"Volane, coloane și cutii de direcție; părți ale acestora"
87089420,autovehicule de la poziția 8705
8708942010,"Casetă de direcție cu cremalieră în carcasă din aluminiu, cu articulații cu tiranți interiori (articulații axiale) sau cu tiranți, utilizată la fabricarea produselor de la capitolul 87."
8708942090,Altele
87089435,"Volane, coloane și cutii de direcție"
8708943520,"Casetă de direcție cu cremalieră în carcasă din aluminiu, cu articulații cu tiranți interiori (articulații axiale) sau cu tiranți, utilizată la fabricarea produselor de la capitolul 87."
8708943590,Altele
87089491,"Forjate în matriță închisă, din oțel"
87089499,Altele
870895,Airbags cu sistem de umflare; părți ale acestora
87089510,autovehicule de la poziția 8705
8708951020,
8708951030,
8708951090,Altele
87089591,"Forjate în matriță închisă, din oțel"
87089599,Altele
8708959930,
8708959940,
8708959950,"Dispozitiv de umflare a airbagului care conține atât materiale pirotehnice, cât și gaz rece drept carburant pentru airbagurile de siguranță ale vehiculelor, în fiecare transport individual de minimum 1 000 de bucăți"
8708959990,Altele
8708,Părți și accesorii de autovehicule de la pozițiile 8701-8705
870810,Bare de protecție și părți ale acestora
870830,Frâne și servofrâne; părți ale acestora
870840,Cutii de viteză și părți ale acestora
870850,"Punți cu diferențial, chiar prevăzute cu alte organe de transmisie și osii portante; părți ale acestora"
870870,"Roți, părți și accesorii pentru roți"
870880,Sisteme de suspensie și părțile lor (inclusiv amortizoarele de suspensie)
870891,Radiatoare și părți ale acestora
870892,Tobe și țevi de eșapament; părți ale acestora
870893,Ambreiaje și părți ale acestora
870894,"Volane, coloane și cutii de direcție; părți ale acestora"
870895,Airbags cu sistem de umflare; părți ale acestora
870899,Altele
87089910,autovehicule de la poziția 8705
8708991025,Ghidaj de plastic pentru direcționarea aerului către suprafața răcitorului intermediar destinate utilizării la producția autovehiculelor
8708991055,
8708991060,de tipul celui utilizat la fabricarea de sisteme de suspensie pentru motoarele din autovehicule
8708991090,Altele
87089993,"Forjate în matriță închisă, din oțel"
87089997,Altele
8708999718,"utilizat în fabricarea tractoarelor de la subpozițiile 8701 91 90 și 8701 92 90, a căror funcție principală este aceea de tuns gazonul"
8708999722,
8708999728,
8708999738,
8708999745,Ghidaj de plastic pentru direcționarea aerului către suprafața răcitorului intermediar destinate utilizării la producția autovehiculelor
8708999750,de tipul celui utilizat la fabricarea de sisteme de suspensie pentru motoarele din autovehicule
8708999755,destinat utilizării la fabricarea mărfurilor de la capitolul 87
8708999775,"Suport din aliaj de aluminiu, cu gãuri de prindere, cu sau fãrã piuli.e de fixare, pentru conectarea indirectã a cutiei de viteze la caroseria automobilului pentru utilizare la fabricarea mãrfurilor de la capitolul 87"
8708999790,Altele
8709,"Cărucioare autopropulsate, fără dispozitiv de ridicare, de tipul celor folosite în fabrici, depozite, porturi sau aeroporturi pentru transportul mărfurilor pe distanțe scurte; cărucioare de tractare de tipul celor utilizate în gări; părți ale acestora"
870911,Electrice
87091110,Special proiectate pentru transportul produselor puternic radioactive
87091190,Altele
870919,Altele
87091910,Special proiectate pentru transportul produselor puternic radioactive
87091990,Altele
870990,Părți
8710,"Tancuri și alte vehicule blindate de luptă, motorizate, înarmate sau nu; părți ale acestora"
8711,"Motociclete (inclusiv mopede) și biciclete, triciclete sau similare, echipate cu pedale și cu motor auxiliar, cu sau fără ataș; atașe"
871110,Cu motor cu piston cu o capacitate cilindrică de maximum 50 cm3
871120,"Cu motor cu piston cu o capacitate cilindrică peste 50 cm3, dar de maximum 250 cm3"
87112010,Scutere
87112092,"Peste 50 cm3, dar de maximum 125 cm3"
87112098,"Peste 125 cm3, dar de maximum 250 cm3"
871130,"Cu motor cu piston cu o capacitate cilindrică peste 250 cm3, dar de maximum 500 cm3"
87113010,"Cu o capacitate cilindrică peste 250 cm3, dar de maximum 380 cm3"
8711,"Motociclete (inclusiv mopede) și biciclete, triciclete sau similare, echipate cu pedale și cu motor auxiliar, cu sau fără ataș; atașe"
871110,Cu motor cu piston cu o capacitate cilindrică de maximum 50 cm3
871120,"Cu motor cu piston cu o capacitate cilindrică peste 50 cm3, dar de maximum 250 cm3"
871130,"Cu motor cu piston cu o capacitate cilindrică peste 250 cm3, dar de maximum 500 cm3"
87113090,"Cu o capacitate cilindrică peste 380 cm3, dar de maximum 500 cm3"
871140,"Cu motor cu piston cu o capacitate cilindrică peste 500 cm3, dar de maximum 800 cm3"
871150,Cu motor cu piston cu o capacitate cilindrică peste 800 cm3
871160,Având motor electric pentru propulsie
87116010,"Biciclete, tricicluri și cvadricicluri, cu pedalare asistată, cu un motor electric auxiliar cu o putere nominală continuă de maximum 250 W"
87116090,Altele
8711609010,"Biciclete, cu pedalare asistată, cu un motor electric auxiliar"
8711609090,Altele
871190,Altele
8712,"Biciclete și similare (inclusiv tricicluri cu cutie de transport mărfuri), fără motor"
87120030,Biciclete cu rulmenți cu bile
8712003010,"Expediate din Indonezia, Malaysia, Sri Lanka sau Tunisia"
8712003020,"Expediat din Cambodgia, din Pakistan sau din Filipine"
8712003090,Altele
87120070,Altele
8712007010,Motociclete
8712007091,"Expediate din Indonezia, Malaysia, Sri Lanka sau Tunisia"
8712007092,"expediat din Cambodgia, din Pakistan sau din Filipine"
8712007099,Altele
8713,"Scaune cu rotile și alte vehicule pentru invalizi, chiar cu motor sau cu alt mecanism de propulsie"
871310,Fără mecanism de propulsie
871390,Altele
8714,Părți și accesorii de vehicule de la pozițiile 8711-8713
871410,De motociclete (inclusiv de biciclete cu motor)
87141010,Frâne și părți ale acestora
87141020,Cutii de viteză și părți ale acestora
87141030,"Roți, părți și accesorii pentru roți"
87141040,Tobe și țevi de eșapament; părți ale acestora
87141050,Ambreiaje și părți ale acestora
87141090,Altele
8714109010,
8714109070,Radiatoare pentru motociclete în loturi de minimum 100 de bucăți
8714109090,Altele
871420,De scaune cu rotile sau de alte vehicule pentru invalizi
8714,Părți și accesorii de vehicule de la pozițiile 8711-8713
871410,De motociclete (inclusiv de biciclete cu motor)
871420,De scaune cu rotile sau de alte vehicule pentru invalizi
871491,Cadre și furci și părțile lor
87149110,Cadre
8714911021,"Construit din fibre de carbon și rășină artificială, utilizat la fabricarea de biciclete (inclusiv biciclete electrice)"
8714911025,"Cadru, fabricat din aluminiu sau din aluminiu și fibre de carbon și rășini artificiale, pentru utilizare la fabricarea de biciclete (inclusiv biciclete electrice)"
8714911029,Altele
8714911031,"Construit din fibre de carbon și rășină artificială, utilizat la fabricarea de biciclete (inclusiv biciclete electrice)"
8714911035,"Cadru, fabricat din aluminiu sau din aluminiu și fibre de carbon și rășini artificiale, pentru utilizare la fabricarea de biciclete (inclusiv biciclete electrice)"
8714911039,Altele
8714911075,"Construit din fibre de carbon și rășină artificială, utilizat la fabricarea de biciclete (inclusiv biciclete electrice)"
8714911077,"Cadru, fabricat din aluminiu sau din aluminiu și fibre de carbon și rășini artificiale, pentru utilizare la fabricarea de biciclete (inclusiv biciclete electrice)"
8714911089,Altele
87149130,Furci frontale
8714913025,"Furci frontale, cu excepția furcilor frontale rigide (netelescopice) fabricate în întregime din oțel, pentru utilizare la fabricarea de biciclete (inclusiv biciclete electrice)"
8714913029,Altele
8714913035,"Furci frontale, cu excepția furcilor frontale rigide (netelescopice) fabricate în întregime din oțel, pentru utilizare la fabricarea de biciclete (inclusiv biciclete electrice)"
8714913039,Altele
8714913072,"Furci frontale, cu excepția furcilor frontale rigide (netelescopice) fabricate în întregime din oțel, pentru utilizare la fabricarea de biciclete (inclusiv biciclete electrice)"
8714913089,Altele
87149190,Părți
871492,Jante și spițe
87149210,Jante
87149290,Spițe
871493,Butuci de roți (alții decât butucii de frâne) și pinioane de roți libere
8714930011,"- destinate a fi transferate unui alt titular, posesor al unei autorizații de utilizare finală sau unor părți exceptate"
8714930019,Altele
8714930090,Altele
871494,"Frâne, inclusiv butucii de frâne și părți ale acestora"
87149420,Frâne
8714942005,Butuci de frână
8714942091,(TN067)
8714942099,Altele
87149490,Părți
8714949011,(TN067)
8714,Părți și accesorii de vehicule de la pozițiile 8711-8713
871410,De motociclete (inclusiv de biciclete cu motor)
871420,De scaune cu rotile sau de alte vehicule pentru invalizi
871491,Cadre și furci și părțile lor
871492,Jante și spițe
871493,Butuci de roți (alții decât butucii de frâne) și pinioane de roți libere
871494,"Frâne, inclusiv butucii de frâne și părți ale acestora"
87149490,Părți
8714949011,(TN067)
8714949019,Altele
8714949090,Altele
871495,Șei
871496,Pedale și dispozitive de pedalare și părți ale acestora
87149610,Pedale
8714961010,"Pedale, pentru utilizare la fabricarea bicicletelor (inclusiv biciclete electrice)"
8714961090,Altele
87149630,Dispozitive de pedalare
8714963010,(TN067)
8714963090,Altele
87149690,Părți
871499,Altele
87149910,Ghidoane
8714991020,(TN067)
8714991029,Altele
8714991089,
8714991099,Altele
87149930,Portbagaje
87149950,Schimbătoare de viteză
8714995011,pentru utilizare la fabricarea bicicletelor (inclusiv biciclete electrice)
8714995019,Altele
8714995091,pentru utilizare la fabricarea bicicletelor (inclusiv biciclete electrice)
8714995099,Altele
87149990,Altele; părți
8714999011,(TN067)
8714999019,Altele
8714999030,"Tijă de șa, pentru utilizare la fabricarea bicicletelor (inclusiv biciclete electrice)"
8714999040,"Tijă pentru ghidoane pentru biciclete, pentru utilizare la fabricarea bicicletelor (inclusiv biciclete electrice)"
8714999050,"Amortizor pneumatic spate sub formă de arc pneumatic cu amortizor cu ulei utilizat la fabricarea bicicletelor, inclusiv a bicicletelor electrice"
8714999089,Altele
8715,"Landouri, cărucioare și altele similare pentru transportul copiilor; părți ale acestor produse"
87150010,"Landouri, cărucioare și vehicule similare"
87150090,Părți
8716,Remorci și semiremorci pentru toate vehiculele; alte vehicule nepropulsate mecanic; părți ale acestora
871610,"Remorci și semiremorci pentru locuit sau camping, de tipul rulotă"
87161092,Cu o greutate de maximum 1 600 kg
87161098,Cu o greutate peste 1 600 kg
871620,"Remorci și semiremorci autoîncărcătoare sau autodescărcătoare, pentru utilizări agricole"
871631,Remorci cisternă și semiremorci cisternă
871639,Altele
87163910,Special proiectate pentru transportul produselor puternic radioactive
87163930,Semiremorci
87163950,Altele
87163980,Folosite
871640,Alte remorci și semiremorci
871680,Alte vehicule
871690,Părți
87169010,Șasiuri
87169030,Caroserii
87169050,Osii
87169090,Alte părți
8716909015,"Echipate cu anvelope pneumatice, noi sau reșapate, din cauciuc, de tipul celor utilizate pentru autobuze sau camioane, cu un indice de sarcină de peste 121"
8716909050,Altele
8716909095,"Roți din oțel, cu sau fără accesorii"
8716909096,Altele
8716909097,"Roți din oțel, proiectate pentru remorci sau semiremorci fără propulsie mecanică, pentru tractoare rutiere, cu sau fără accesorii, având sau nu pneuri montate"
8716909098,Altele
8801,"Baloane și dirijabile; planoare, deltaplane și alte vehicule aeriene, neconcepute pentru propulsia cu motor"
88010010,Baloane și dirijabile; planoare și deltaplane
8801001010,Civile
8801001090,Altele
88010090,Altele
8801009010,Civile
8801009090,Altele
8802,"Alte vehicule aeriene (de exemplu, elicoptere, avioane), cu excepția vehiculelor aeriene fără pilot de la poziția 8806; vehicule spațiale (inclusiv sateliți) și vehicule pentru lansarea acestora și vehicule suborbitale"
880211,Cu o greutate fără încărcătură de maximum 2 000 kg
8802110010,Civile
8802110090,Altele
880212,Cu o greutate fără încărcătură peste 2 000 kg
8802120010,Civile
8802120090,Altele
880220,Avioane și alte vehicule aeriene cu o greutate fără încărcătură de maximum 2 000 kg
8802200010,Civile
8802200090,Altele
880230,"Avioane și alte vehicule aeriene cu o greutate fără încărcătură peste 2 000 kg, dar maximum 15 000 kg"
8802300010,Civile
8802300090,Altele
880240,Avioane și alte vehicule aeriene cu o greutate fără încărcătură peste 15 000 kg
8802400011,"Cu o greutate fără încărcătură peste 15 000 kg, dar maximum 38 000 kg"
8802400013,"Cu o greutate fără încărcătură peste 38 000 kg, dar maximum 100 000 kg"
8802400015,"Cu o greutate fără încărcătură peste 100 000 kg, dar maximum 124 000 kg"
8802400017,"Cu o greutate fără încărcătură peste 124 000 kg, dar maximum 132 000 kg"
8802400019,"Cu o greutate fără încărcătură peste 132 000 kg, dar maximum 140 000 kg"
8802400021,Cu o greutate fără încărcătură peste 140 000 kg
8802400029,Altele
8802400090,Altele
880260,Vehicule spațiale (inclusiv sateliți) și vehicule pentru lansarea acestora și vehicule suborbitale
88026011,Sateliți de telecomunicații
88026019,Altele
88026090,Vehicule pentru lansarea acestora și vehicule suborbitale
8804,Parașute (inclusiv parașute dirijabile și parapante) și rotochute; părți și accesorii ale acestora
8805,Aparate și dispozitive pentru lansarea vehiculelor aeriene; aparate și dispozitive pentru apuntarea vehiculelor aeriene și aparate și dispozitive similare; simulatoare de zbor pentru antrenament la sol; părți ale acestora
880510,Aparate și dispozitive pentru lansarea vehiculelor aeriene și părți ale acestora; aparate și dispozitive pentru apuntarea vehiculelor aeriene și aparate și dispozitive similare și părți ale acestora
88051010,Aparate și dispozitive pentru lansarea vehiculelor aeriene și părți ale acestora
8806,Vehicule aeriene fără pilot
8807,"Părți ale aparatelor de la pozițiile 8801, 8802 sau 8806"
8805,Aparate și dispozitive pentru lansarea vehiculelor aeriene; aparate și dispozitive pentru apuntarea vehiculelor aeriene și aparate și dispozitive similare; simulatoare de zbor pentru antrenament la sol; părți ale acestora
880510,Aparate și dispozitive pentru lansarea vehiculelor aeriene și părți ale acestora; aparate și dispozitive pentru apuntarea vehiculelor aeriene și aparate și dispozitive similare și părți ale acestora
88051010,Aparate și dispozitive pentru lansarea vehiculelor aeriene și părți ale acestora
88051090,Altele
880521,Simulatoare pentru lupte aeriene și părți ale acestora
880529,Altele
8806,Vehicule aeriene fără pilot
880610,Concepute pentru transportul călătorilor
88061010,Cu o greutate fără încărcătură de maximum 2 000 kg
8806101010,Civile
8806101090,Altele
88061090,Cu o greutate fără încărcătură peste 2 000 kg
8806109010,Civile
8806109090,Altele
880621,Cu o greutate maximă la decolare de maximum 250 g
88062110,"Multirotoare, echipate cu aparate integrate permanent de la subpoziția 8525 89 pentru captarea și înregistrarea de imagini video și imagini statice"
88062190,Altele
8806219010,Civile
8806219090,Altele
880622,"Cu o greutate maximă la decolare de peste 250 g, dar de maximum 7 kg"
88062210,"Multirotoare, echipate cu aparate integrate permanent de la subpoziția 8525 89 pentru captarea și înregistrarea de imagini video și imagini statice"
88062290,Altele
8806229010,Civile
8806229090,Altele
880623,"Cu o greutate maximă la decolare de peste 7 kg, dar de maximum 25 kg"
8806230010,Civile
8806230090,Altele
880624,"Cu o greutate maximă la decolare de peste 25 kg, dar de maximum 150 kg"
8806240010,Civile
8806240090,Altele
880629,Altele
88062910,Cu o greutate fără încărcătură de maximum 2 000 kg
8806291010,Civile
8806291090,Altele
88062920,Cu o greutate fără încărcătură peste 2 000 kg
8806292010,Civile
8806292090,Altele
880691,Cu o greutate maximă la decolare mai mică de 250 g
8806910010,Civile
8806910090,Altele
880692,"Cu o greutate maximă la decolare de peste 250 g, dar de maximum 7 kg"
8806920010,Civile
8806920090,Altele
8806,Vehicule aeriene fără pilot
880610,Concepute pentru transportul călătorilor
880691,Cu o greutate maximă la decolare mai mică de 250 g
880692,"Cu o greutate maximă la decolare de peste 250 g, dar de maximum 7 kg"
880693,"Cu o greutate maximă la decolare de peste 7 kg, dar de maximum 25 kg"
8806930010,Civile
8806930090,Altele
880694,"Cu o greutate maximă la decolare de peste 25 kg, dar de maximum 150 kg"
8806940010,Civile
8806940090,Altele
880699,Altele
88069910,Cu o greutate fără încărcătură de maximum 2 000 kg
8806991010,Civile
8806991090,Altele
88069920,Cu o greutate fără încărcătură peste 2 000 kg
8806992010,Civile
8806992090,Altele
8807,"Părți ale aparatelor de la pozițiile 8801, 8802 sau 8806"
880710,"Elice și rotoare, și părți ale acestora"
8807100010,Destinate aeronavelor civile
8807100020,Destinate a fi montate pe aeronave importate în scutire de taxe vamale sau pe aeronave construite în Comunitate
8807100090,Altele
880720,Trenuri de aterizare și părți ale acestora
8807200010,Destinate aeronavelor civile
8807200020,Destinate a fi montate pe aeronave importate în scutire de taxe vamale sau pe aeronave construite în Comunitate
8807200090,Altele
880730,"Alte părți ale avioanelor, ale elicopterelor sau ale vehiculelor aeriene fără pilot"
8807300010,Destinate aeronavelor civile
8807300020,Destinate a fi montate pe aeronave importate în scutire de taxe vamale sau pe aeronave construite în Comunitate
8807300040,Elemente de legătură utilizate în producția de arbori pentru rotoare anticuplu de elicoptere
8807300099,Altele
880790,Altele
88079010,Pentru zmee
88079021,De sateliți de telecomunicații
88079029,Altele
